complaint_id,customer_id,channel,business_line,complaint_datetime,complaint_text,true_theme
CMP_04412,CUST_2237,Email,Cards,2025-05-12T00:00:00,Account got locked without explanation,Account_Access
CMP_04413,CUST_4425,Email,Retail Banking,2025-04-09T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04414,CUST_6957,Email,Digital Banking,2025-03-01T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04415,CUST_4985,Social Media,Home Loans,2025-06-21T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04416,CUST_6460,Email,Cards,2025-06-05T00:00:00,App is very slow after latest update,Mobile_App
CMP_04417,CUST_5889,Chat,Digital Banking,2025-08-08T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04418,CUST_5320,Social Media,Digital Banking,2025-08-08T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04419,CUST_3848,Social Media,Retail Banking,2025-10-26T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04420,CUST_8164,Chat,Digital Banking,2025-11-17T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04421,CUST_6906,Email,Digital Banking,2025-04-29T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04422,CUST_2509,Chat,Cards,2025-07-16T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04423,CUST_6447,Social Media,Retail Banking,2025-05-17T00:00:00,App is very slow after latest update,Mobile_App
CMP_04424,CUST_3583,Chat,Cards,2025-11-24T00:00:00,Features missing in mobile app,Mobile_App
CMP_04425,CUST_7824,Chat,Home Loans,2025-02-23T00:00:00,Account got locked without explanation,Account_Access
CMP_04426,CUST_7053,Email,Cards,2025-07-27T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04427,CUST_3609,Chat,Digital Banking,2025-05-19T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04428,CUST_6206,Social Media,Cards,2025-06-23T00:00:00,Features missing in mobile app,Mobile_App
CMP_04429,CUST_3085,Social Media,Home Loans,2025-05-08T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04430,CUST_4318,Social Media,Digital Banking,2025-09-10T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04431,CUST_5879,Email,Home Loans,2025-09-01T00:00:00,Unable to reset password,Account_Access
CMP_04432,CUST_8498,Social Media,Digital Banking,2025-04-11T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04433,CUST_6308,Chat,Cards,2025-12-04T00:00:00,Unable to reset password,Account_Access
CMP_04434,CUST_9987,Chat,Digital Banking,2025-05-07T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04435,CUST_7765,Email,Digital Banking,2025-10-03T00:00:00,Account got locked without explanation,Account_Access
CMP_04436,CUST_8706,Social Media,Cards,2025-11-12T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04437,CUST_7803,Email,Home Loans,2025-04-25T00:00:00,Account got locked without explanation,Account_Access
CMP_04438,CUST_2663,Chat,Cards,2025-12-22T00:00:00,Account got locked without explanation,Account_Access
CMP_04439,CUST_1478,Email,Retail Banking,2025-09-12T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04440,CUST_3143,Chat,Retail Banking,2025-08-30T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04441,CUST_2563,Chat,Digital Banking,2025-09-04T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04442,CUST_3292,Chat,Home Loans,2025-10-21T00:00:00,Account got locked without explanation,Account_Access
CMP_04443,CUST_3159,Email,Home Loans,2025-07-23T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04444,CUST_8242,Chat,Cards,2025-06-15T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04445,CUST_3694,Chat,Home Loans,2025-06-26T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04446,CUST_4133,Social Media,Retail Banking,2025-08-24T00:00:00,Unable to login to banking app,Mobile_App
CMP_04447,CUST_1185,Email,Digital Banking,2025-10-21T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04448,CUST_2799,Email,Digital Banking,2025-12-26T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04449,CUST_8539,Email,Digital Banking,2025-08-20T00:00:00,App is very slow after latest update,Mobile_App
CMP_04450,CUST_4673,Email,Home Loans,2025-04-23T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04451,CUST_1538,Email,Digital Banking,2025-02-25T00:00:00,Account got locked without explanation,Account_Access
CMP_04452,CUST_1451,Email,Digital Banking,2025-05-07T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04453,CUST_1555,Email,Cards,2025-04-26T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04454,CUST_5454,Email,Digital Banking,2025-12-07T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04455,CUST_4360,Social Media,Home Loans,2025-10-01T00:00:00,Features missing in mobile app,Mobile_App
CMP_04456,CUST_1746,Social Media,Home Loans,2025-02-15T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04457,CUST_8113,Chat,Cards,2025-01-20T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04458,CUST_9919,Email,Retail Banking,2025-07-25T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04459,CUST_2360,Email,Retail Banking,2025-06-09T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04460,CUST_3466,Social Media,Digital Banking,2025-08-02T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04461,CUST_9917,Email,Retail Banking,2025-11-14T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04462,CUST_5037,Chat,Cards,2025-03-04T00:00:00,Account got locked without explanation,Account_Access
CMP_04463,CUST_9223,Social Media,Home Loans,2025-06-04T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04464,CUST_3554,Email,Cards,2025-06-13T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04465,CUST_7970,Email,Digital Banking,2025-10-17T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04466,CUST_2633,Email,Digital Banking,2025-01-31T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04467,CUST_8873,Email,Retail Banking,2025-09-11T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04468,CUST_3215,Social Media,Retail Banking,2025-10-26T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04469,CUST_3217,Chat,Digital Banking,2025-12-09T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04470,CUST_9532,Social Media,Retail Banking,2025-05-29T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04471,CUST_3171,Social Media,Digital Banking,2025-11-20T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04472,CUST_3239,Chat,Retail Banking,2025-11-08T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04473,CUST_8805,Social Media,Home Loans,2025-09-09T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04474,CUST_8023,Email,Retail Banking,2025-05-03T00:00:00,App is very slow after latest update,Mobile_App
CMP_04475,CUST_1614,Social Media,Digital Banking,2025-06-04T00:00:00,Account got locked without explanation,Account_Access
CMP_04476,CUST_7208,Email,Home Loans,2025-03-28T00:00:00,Account got locked without explanation,Account_Access
CMP_04477,CUST_2949,Chat,Home Loans,2025-01-25T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04478,CUST_2350,Chat,Cards,2025-06-19T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04479,CUST_8099,Social Media,Cards,2025-07-18T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04480,CUST_9976,Chat,Home Loans,2025-06-22T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04481,CUST_3875,Social Media,Digital Banking,2025-06-09T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04482,CUST_3276,Social Media,Home Loans,2025-05-25T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04483,CUST_8643,Social Media,Home Loans,2025-09-24T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04484,CUST_7978,Chat,Home Loans,2025-09-17T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04485,CUST_1956,Email,Home Loans,2025-02-24T00:00:00,Unable to reset password,Account_Access
CMP_04486,CUST_8089,Chat,Home Loans,2025-12-06T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04487,CUST_6990,Chat,Home Loans,2025-03-16T00:00:00,Unable to login to banking app,Mobile_App
CMP_04488,CUST_2415,Chat,Cards,2025-07-19T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04489,CUST_6924,Chat,Home Loans,2025-01-14T00:00:00,Unable to login to banking app,Mobile_App
CMP_04490,CUST_1130,Chat,Retail Banking,2025-12-06T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04491,CUST_5817,Social Media,Home Loans,2025-02-26T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04492,CUST_7194,Social Media,Digital Banking,2025-04-03T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04493,CUST_9387,Chat,Retail Banking,2025-01-03T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04494,CUST_7703,Social Media,Retail Banking,2025-12-11T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04495,CUST_8960,Email,Cards,2025-01-04T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04496,CUST_3760,Email,Retail Banking,2025-03-04T00:00:00,Features missing in mobile app,Mobile_App
CMP_04497,CUST_3293,Email,Cards,2025-10-10T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04498,CUST_3867,Social Media,Cards,2025-05-26T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04499,CUST_8717,Chat,Cards,2025-09-27T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04500,CUST_5868,Email,Retail Banking,2025-05-20T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04501,CUST_5390,Chat,Retail Banking,2025-04-27T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04502,CUST_2891,Email,Home Loans,2025-12-08T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04503,CUST_4182,Chat,Digital Banking,2025-03-16T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04504,CUST_1125,Chat,Home Loans,2025-03-02T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04505,CUST_1670,Social Media,Digital Banking,2025-09-26T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04506,CUST_3091,Social Media,Retail Banking,2025-02-07T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04507,CUST_2676,Social Media,Home Loans,2025-12-31T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04508,CUST_5936,Email,Home Loans,2025-03-06T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04509,CUST_5303,Chat,Digital Banking,2025-10-12T00:00:00,Account got locked without explanation,Account_Access
CMP_04510,CUST_5715,Social Media,Cards,2025-10-09T00:00:00,Features missing in mobile app,Mobile_App
CMP_04511,CUST_2392,Social Media,Cards,2025-01-12T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04512,CUST_6641,Chat,Retail Banking,2025-12-11T00:00:00,Unable to login to banking app,Mobile_App
CMP_04513,CUST_2890,Social Media,Cards,2025-02-19T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04514,CUST_5105,Email,Digital Banking,2025-11-02T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04515,CUST_6225,Chat,Home Loans,2025-06-26T00:00:00,Account got locked without explanation,Account_Access
CMP_04516,CUST_6014,Social Media,Retail Banking,2025-10-06T00:00:00,App is very slow after latest update,Mobile_App
CMP_04517,CUST_1010,Chat,Digital Banking,2025-10-18T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04518,CUST_6886,Email,Digital Banking,2025-01-08T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04519,CUST_1794,Chat,Home Loans,2025-08-04T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04520,CUST_4826,Chat,Home Loans,2025-07-10T00:00:00,Unable to login to banking app,Mobile_App
CMP_04521,CUST_2359,Chat,Home Loans,2025-03-15T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04522,CUST_2527,Email,Digital Banking,2025-12-06T00:00:00,Features missing in mobile app,Mobile_App
CMP_04523,CUST_5896,Social Media,Retail Banking,2025-03-13T00:00:00,Account got locked without explanation,Account_Access
CMP_04524,CUST_1335,Social Media,Home Loans,2025-04-10T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04525,CUST_3633,Social Media,Digital Banking,2025-06-01T00:00:00,Features missing in mobile app,Mobile_App
CMP_04526,CUST_8533,Chat,Cards,2025-06-15T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04527,CUST_4017,Email,Cards,2025-05-09T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04528,CUST_5939,Social Media,Retail Banking,2025-01-17T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04529,CUST_8444,Social Media,Cards,2025-06-07T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04530,CUST_6603,Email,Digital Banking,2025-11-04T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04531,CUST_9758,Chat,Home Loans,2025-08-23T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04532,CUST_7294,Email,Digital Banking,2025-10-16T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04533,CUST_3656,Chat,Cards,2025-07-08T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04534,CUST_4918,Email,Cards,2025-12-03T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04535,CUST_5769,Chat,Cards,2025-04-24T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04536,CUST_9811,Email,Digital Banking,2025-04-26T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04537,CUST_1331,Email,Digital Banking,2025-07-20T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04538,CUST_8251,Email,Retail Banking,2025-09-06T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04539,CUST_3274,Email,Retail Banking,2025-06-04T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04540,CUST_8602,Social Media,Cards,2025-03-03T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04541,CUST_3885,Chat,Digital Banking,2025-11-06T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04542,CUST_1081,Chat,Cards,2025-03-06T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04543,CUST_4529,Email,Cards,2025-10-28T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04544,CUST_5949,Social Media,Home Loans,2025-01-04T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04545,CUST_1738,Chat,Retail Banking,2025-12-10T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04546,CUST_2740,Social Media,Cards,2025-11-26T00:00:00,Account got locked without explanation,Account_Access
CMP_04547,CUST_7122,Social Media,Cards,2025-09-08T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04548,CUST_2388,Social Media,Retail Banking,2025-01-02T00:00:00,2FA not working properly,Account_Access
CMP_04549,CUST_4011,Social Media,Home Loans,2025-08-09T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04550,CUST_3395,Email,Home Loans,2025-07-12T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04551,CUST_2048,Social Media,Home Loans,2025-07-01T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04552,CUST_1040,Social Media,Digital Banking,2025-10-24T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04553,CUST_4717,Email,Home Loans,2025-06-26T00:00:00,Unable to reset password,Account_Access
CMP_04554,CUST_4839,Email,Digital Banking,2025-11-30T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04555,CUST_9756,Email,Home Loans,2025-06-19T00:00:00,Features missing in mobile app,Mobile_App
CMP_04556,CUST_8226,Social Media,Home Loans,2025-05-06T00:00:00,App is very slow after latest update,Mobile_App
CMP_04557,CUST_2937,Social Media,Home Loans,2025-06-30T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04558,CUST_2315,Social Media,Digital Banking,2025-09-13T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04559,CUST_8012,Chat,Retail Banking,2025-06-26T00:00:00,Features missing in mobile app,Mobile_App
CMP_04560,CUST_7849,Email,Cards,2025-01-14T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04561,CUST_2417,Social Media,Home Loans,2025-09-02T00:00:00,Unable to reset password,Account_Access
CMP_04562,CUST_7664,Social Media,Retail Banking,2025-11-16T00:00:00,Account got locked without explanation,Account_Access
CMP_04563,CUST_3163,Email,Retail Banking,2025-12-12T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04564,CUST_8839,Social Media,Digital Banking,2025-01-13T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04565,CUST_8005,Email,Home Loans,2025-05-06T00:00:00,Features missing in mobile app,Mobile_App
CMP_04566,CUST_4250,Social Media,Digital Banking,2025-03-05T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04567,CUST_3544,Email,Cards,2025-07-13T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04568,CUST_9398,Chat,Digital Banking,2025-04-23T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04569,CUST_2361,Chat,Cards,2025-11-07T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04570,CUST_1353,Email,Retail Banking,2025-05-06T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04571,CUST_5024,Social Media,Cards,2025-05-05T00:00:00,App is very slow after latest update,Mobile_App
CMP_04572,CUST_3346,Chat,Digital Banking,2025-06-26T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04573,CUST_7225,Social Media,Cards,2025-03-06T00:00:00,2FA not working properly,Account_Access
CMP_04574,CUST_2692,Chat,Cards,2025-12-16T00:00:00,App is very slow after latest update,Mobile_App
CMP_04575,CUST_6611,Social Media,Retail Banking,2025-06-24T00:00:00,Features missing in mobile app,Mobile_App
CMP_04576,CUST_1675,Email,Retail Banking,2025-05-21T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04577,CUST_6785,Email,Digital Banking,2025-07-21T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04578,CUST_8062,Chat,Cards,2025-07-08T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04579,CUST_8992,Email,Home Loans,2025-06-11T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04580,CUST_5078,Chat,Home Loans,2025-12-11T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04581,CUST_7322,Social Media,Digital Banking,2025-07-30T00:00:00,App is very slow after latest update,Mobile_App
CMP_04582,CUST_9377,Chat,Digital Banking,2025-03-23T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04583,CUST_5718,Social Media,Home Loans,2025-03-03T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04584,CUST_7664,Social Media,Cards,2025-06-11T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04585,CUST_3123,Social Media,Digital Banking,2025-06-17T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04586,CUST_2799,Email,Retail Banking,2025-08-04T00:00:00,App is very slow after latest update,Mobile_App
CMP_04587,CUST_7846,Social Media,Digital Banking,2025-04-02T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04588,CUST_6235,Social Media,Retail Banking,2025-11-11T00:00:00,Unable to reset password,Account_Access
CMP_04589,CUST_5217,Social Media,Home Loans,2025-03-12T00:00:00,Unable to login to banking app,Mobile_App
CMP_04590,CUST_2806,Chat,Digital Banking,2025-12-03T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04591,CUST_4048,Email,Cards,2025-05-30T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04592,CUST_1102,Chat,Home Loans,2025-09-10T00:00:00,Features missing in mobile app,Mobile_App
CMP_04593,CUST_3243,Chat,Retail Banking,2025-09-24T00:00:00,2FA not working properly,Account_Access
CMP_04594,CUST_8519,Email,Cards,2025-04-28T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04595,CUST_2533,Chat,Digital Banking,2025-10-12T00:00:00,Unable to reset password,Account_Access
CMP_04596,CUST_4163,Chat,Cards,2025-12-22T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04597,CUST_6188,Email,Digital Banking,2025-09-07T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04598,CUST_1192,Chat,Cards,2025-07-28T00:00:00,Features missing in mobile app,Mobile_App
CMP_04599,CUST_9523,Chat,Cards,2025-01-03T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04600,CUST_3266,Email,Retail Banking,2025-01-26T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04601,CUST_9247,Chat,Cards,2025-07-18T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04602,CUST_4352,Email,Digital Banking,2025-08-20T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04603,CUST_1375,Social Media,Cards,2025-12-20T00:00:00,2FA not working properly,Account_Access
CMP_04604,CUST_9171,Social Media,Retail Banking,2025-12-24T00:00:00,2FA not working properly,Account_Access
CMP_04605,CUST_1142,Chat,Home Loans,2025-11-07T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04606,CUST_3180,Email,Home Loans,2025-08-03T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04607,CUST_2863,Email,Cards,2025-05-14T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04608,CUST_2533,Social Media,Cards,2025-07-11T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04609,CUST_2268,Email,Home Loans,2025-05-30T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04610,CUST_8785,Chat,Retail Banking,2025-10-04T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04611,CUST_9583,Social Media,Retail Banking,2025-05-27T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04612,CUST_2003,Chat,Retail Banking,2025-05-20T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04613,CUST_6710,Chat,Digital Banking,2025-09-18T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04614,CUST_4499,Chat,Cards,2025-09-25T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04615,CUST_9438,Social Media,Cards,2025-09-02T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04616,CUST_6238,Chat,Retail Banking,2025-04-11T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04617,CUST_2689,Chat,Home Loans,2025-07-15T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04618,CUST_2802,Chat,Digital Banking,2025-10-09T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04619,CUST_2494,Social Media,Retail Banking,2025-03-21T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04620,CUST_7632,Social Media,Cards,2025-09-05T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04621,CUST_2530,Email,Home Loans,2025-09-22T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04622,CUST_9476,Chat,Retail Banking,2025-02-13T00:00:00,Features missing in mobile app,Mobile_App
CMP_04623,CUST_7314,Chat,Home Loans,2025-10-24T00:00:00,2FA not working properly,Account_Access
CMP_04624,CUST_4263,Email,Digital Banking,2025-02-03T00:00:00,Unable to reset password,Account_Access
CMP_04625,CUST_6256,Email,Home Loans,2025-10-02T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04626,CUST_4106,Chat,Home Loans,2025-11-26T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04627,CUST_6697,Chat,Home Loans,2025-08-14T00:00:00,Account got locked without explanation,Account_Access
CMP_04628,CUST_5045,Chat,Cards,2025-05-07T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04629,CUST_5625,Email,Digital Banking,2025-07-24T00:00:00,Unable to reset password,Account_Access
CMP_04630,CUST_8669,Social Media,Digital Banking,2025-06-21T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04631,CUST_2090,Social Media,Home Loans,2025-10-04T00:00:00,Account got locked without explanation,Account_Access
CMP_04632,CUST_8008,Social Media,Digital Banking,2025-11-06T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04633,CUST_4316,Email,Cards,2025-09-21T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04634,CUST_3581,Chat,Cards,2025-09-03T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04635,CUST_4636,Chat,Home Loans,2025-02-05T00:00:00,Features missing in mobile app,Mobile_App
CMP_04636,CUST_3696,Chat,Cards,2025-09-23T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04637,CUST_7987,Email,Cards,2025-01-03T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04638,CUST_4120,Email,Digital Banking,2025-03-06T00:00:00,2FA not working properly,Account_Access
CMP_04639,CUST_4666,Social Media,Cards,2025-09-05T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04640,CUST_8469,Social Media,Retail Banking,2025-03-03T00:00:00,Features missing in mobile app,Mobile_App
CMP_04641,CUST_3297,Chat,Cards,2025-12-21T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04642,CUST_4250,Email,Retail Banking,2025-01-05T00:00:00,Features missing in mobile app,Mobile_App
CMP_04643,CUST_3399,Email,Retail Banking,2025-03-14T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04644,CUST_4169,Chat,Home Loans,2025-09-08T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04645,CUST_6714,Social Media,Digital Banking,2025-12-21T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04646,CUST_2539,Social Media,Digital Banking,2025-03-03T00:00:00,Features missing in mobile app,Mobile_App
CMP_04647,CUST_2774,Chat,Home Loans,2025-12-30T00:00:00,2FA not working properly,Account_Access
CMP_04648,CUST_6732,Chat,Digital Banking,2025-08-22T00:00:00,2FA not working properly,Account_Access
CMP_04649,CUST_1666,Social Media,Digital Banking,2025-09-26T00:00:00,App is very slow after latest update,Mobile_App
CMP_04650,CUST_5711,Chat,Retail Banking,2025-01-09T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04651,CUST_3495,Email,Home Loans,2025-03-12T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04652,CUST_4215,Chat,Cards,2025-12-22T00:00:00,App is very slow after latest update,Mobile_App
CMP_04653,CUST_2445,Social Media,Retail Banking,2025-05-13T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04654,CUST_8514,Email,Home Loans,2025-12-21T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04655,CUST_4985,Chat,Retail Banking,2025-02-28T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04656,CUST_2872,Email,Home Loans,2025-01-20T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04657,CUST_2134,Chat,Cards,2025-08-03T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04658,CUST_9256,Email,Cards,2025-07-25T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04659,CUST_5286,Chat,Home Loans,2025-11-03T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04660,CUST_4615,Chat,Home Loans,2025-09-17T00:00:00,Unable to login to banking app,Mobile_App
CMP_04661,CUST_6868,Chat,Retail Banking,2025-11-04T00:00:00,Unable to reset password,Account_Access
CMP_04662,CUST_5647,Social Media,Digital Banking,2025-08-30T00:00:00,Transaction failed but amount was debited,Transaction_Issue
